id,price
102,2414.6536737048177
103,4006.1831825349896
104,766.5887158318761
105,5807.659426304602
106,913.0940649360867
107,5586.234025291048
108,5067.504942627868
109,16049.25749377421
110,16553.22647569962
111,1065.199339207174
112,4067.769474282391
113,4336.615554963695
114,2784.396296296296
115,869.408376685311
116,658.6460269190918
117,1684.2364422968224
118,4462.783057963863
119,1606.2492690518525
120,1156.7683333333334
121,570.3554572834064
122,17080.6764649132
123,4419.576442844223
124,3490.4336649609336
125,5509.067241769107
126,9467.72132645507
127,10985.136375934657
128,740.1059344419699
129,525.6741409300574
130,2387.057563566829
131,2980.2026812396543
132,5814.6390990028485
133,6347.018072131766
134,5663.876650276826
135,2964.676192124569
136,698.572817748849
137,991.6695341476517
138,1075.771705724737
139,3398.465529963032
140,8786.901000609478
141,4760.403333333334
142,5261.39060973325
143,1512.6669243393478
144,15539.824239586056
145,12965.037630197834
146,475.99836879235124
147,10775.107131746974
148,3541.055178975052
149,2700.2617206586847
150,3888.391873015873
151,2105.4251903758186
152,7711.816643574277
153,1766.33458994709
154,5357.812057227489
155,4552.796193454671
156,2165.068006613756
157,4032.747006615481
158,3198.075125844221
159,6862.785829998771
160,2521.8315854590933
161,9717.820694444445
162,749.2955610977973
163,3918.445297677995
164,1445.774981842232
165,834.6956743277646
166,1010.9490683655547
167,577.6885763119437
168,2509.496610324889
169,735.2668485453146
170,14962.064163973493
171,782.4141167137542
172,593.8208183533178
173,2872.4678976350597
174,16513.979867738464
175,1432.3963034987867
176,1740.0068535825812
177,3176.452083333333
178,1191.2814493354795
179,4037.4923281921624
180,3463.458018077602
181,1011.4443726600616
182,462.0744266944387
183,10948.03257803512
184,1051.5966272947917
185,1333.7625604056434
186,721.7741719732978
187,3890.5834836491686
188,4287.289636054048
189,974.7179260655132
190,2287.2908737373737
191,3947.4154655920493
192,2616.812058561005
193,2680.476084656085
194,972.8638325838942
195,787.305002664019
196,693.0793184595942
197,16264.667432456024
198,5069.168713397719
199,7729.94823310241
200,1012.334717655617
201,16044.392097126376
202,3977.9506053832965
203,4994.088305945382
204,4996.674061905678
205,4798.949956517175
206,13482.46047084163
207,1317.427168570929
208,3462.322321591955
209,4666.158406796062
210,7541.3761640795665
211,2053.5784196410586
212,4640.1638691048565
213,976.7117708120884
214,1322.4807769802514
215,14378.062271350138
216,825.0689410761516
217,9893.711508072975
218,11122.441384584554
219,2084.773954863376
220,1202.7534762902371
221,11070.080629629627
222,927.1240745951579
223,12264.484977963399
224,2356.3887708150987
225,2893.646019348788
226,4652.551549990999
227,8283.98786984967
228,6360.1547089932465
229,8977.337191428713
230,1936.5753093080527
231,662.9774331686028
232,478.47577198727197
233,13475.14086268969
234,2863.6145194805194
235,1066.6846947698073
236,461.6125427350428
237,14340.231897992531
238,2480.3476562102164
239,514.6159710723351
240,3630.655638888889
241,565.2566877940166
242,8520.583659610995
243,1156.2921521550647
244,6088.4051444683755
245,768.7996341655221
246,443.8176215220982
247,11597.09561111111
248,4882.149880145904
249,4298.751060865061
250,1638.8784505421734
251,1122.142335969038
252,3052.414526411837
253,1894.3561728425693
254,13140.545990447825
255,4018.43538615541
256,713.374998802258
257,7198.3686455026445
258,1101.2717540837107
259,2758.8661157428137
260,749.7575695570937
261,5135.850247232909
262,13716.869274410776
263,792.2699742250601
264,1845.4530636241464
265,878.0804184332309
266,5541.70214638448
267,3701.084074074074
268,3665.43154356087
269,1047.5963208754813
270,11874.118541887125
271,8288.022870077231
272,3786.596039208904
273,1698.4906276291701
274,8597.070418584275
275,5590.934383089655
276,1047.355172161317
277,10480.723333333333
278,1303.9969579012097
279,561.2499528384353
280,4871.499624818264
281,3635.4214146061145
282,465.46746866790573
283,603.4673357516039
284,1748.287259251214
285,1095.017957129951
286,14561.258225065143
287,8416.569869025643
288,795.1046290406654
289,4553.415271889027
290,889.3849298651141
291,11508.247858665964
292,1905.7707037037037
293,5268.825194375903
294,2645.16219595419
295,4222.731119193042
296,1666.6445686205275
297,2594.7310865191785
298,15680.100260495521
299,1666.585043838175
300,7668.371887183629
301,1868.4311309344623
302,4125.2687006718015
303,6360.275842878534
304,4505.091396472664
305,1155.439984126984
306,6385.74996704086
307,871.5206017650775
308,3578.9818303263482
309,3825.0095881834213
310,2568.351952287593
311,3637.399206103587
312,4025.5014814814817
313,9255.38053409193
314,959.4174750016723
315,739.5507702220593
316,981.5856325137675
317,2741.8869938070416
318,2796.9464582120913
319,12836.041530977012
320,1800.5738011063015
321,624.9489551080377
322,5755.6266205077945
323,3339.8632905982904
324,12824.545313650147
325,439.34839094932846
326,602.7452647237568
327,9743.105572390574
328,1640.5651305543506
329,620.3660635156882
330,744.3493805527256
331,2436.2084409261765
332,3468.2617777777778
333,3042.130198633976
334,1667.7164304653136
335,9937.648716619262
336,588.5045075412244
337,7814.24938106154
338,4710.904953154907
339,2642.9623928771175
340,608.0582649519024
341,2049.628942965233
342,9127.032488667212
343,3918.027324872472
344,8804.508148148148
345,790.0678463244537
346,2504.042327750855
347,5338.223901647295
348,4204.455555555555
349,1973.1490815696648
350,5093.421087517058
351,492.50925925925924
352,1321.3023275674836
353,749.0946331113458
354,10595.823864175316
355,10980.516042731562
356,2130.648016959034
357,1081.5360594059202
358,1311.330619069753
359,465.5535566692575
360,7535.843411327868
361,820.9320106173543
362,670.1591692545686
363,1832.8822222222223
364,2059.974087246043
365,4556.306097444423
366,14343.801935572548
367,5513.440011824088
368,2814.7542581153066
369,9869.203332348297
370,3083.2296701743912
371,4543.596051787718
372,2200.600418505706
373,4167.690657848245
374,4299.300565122504
375,1137.3715365379257
376,5617.871728359523
377,4105.821402959996
378,2020.8562819464487
379,1611.951817507326
380,667.0230532518002
381,13175.13023409892
382,1017.0863262716618
383,1869.1481210077613
384,16433.851643402188
385,4933.021843883037
386,1602.1087941887217
387,6676.653163217655
388,3791.2973726350797
389,1033.7823210605357
390,944.7625323595039
391,8245.107555555556
392,714.633361147829
393,2467.7498371045535
394,7493.4189074074075
395,942.6162016140557
396,448.5021680436532
397,4830.390178016677
398,2478.7580661394145
399,5155.575386422219
400,1288.7241457143602
401,9910.288938146516
402,4042.596281052657
403,7485.874337181336
404,3667.1786663228754
405,1558.094505164936
406,604.8439753076768
407,4348.749044758754
408,993.8504168928885
409,873.0673483500243
410,7154.020790208167
411,5255.18009479718
412,1277.4784230942466
413,716.6442402261828
414,3054.9240227377563
415,643.2334599981294
416,1018.124145749842
417,1601.9797714974925
418,1053.8333457421325
419,5272.500620296522
420,527.0531655256858
421,1925.8915802469132
422,5304.026333790339
423,1029.6168072224475
424,1823.077046383947
425,7270.71018720948
426,3263.9348049681594
427,708.864622525706
428,2476.4263439265515
429,1185.885598920499
430,11008.417488359357
431,964.7565335780774
432,5596.348486536116
433,3231.5049520255025
434,8925.25797575511
435,12055.67104631259
436,551.7851059169052
437,1738.2459919107416
438,587.9654186915104
439,3974.30672647106
440,6596.802658942042
441,837.2555577599225
442,3170.690652498708
443,4496.66827936197
444,2159.989182167696
445,674.6279864621662
446,7003.088086114132
447,5270.572351043067
448,14197.248876791724
449,812.8471529190934
450,5556.8451094525835
451,5914.95725362282
452,2915.8783855441034
453,4319.638932480955
454,1725.892882469928
455,685.6376021982071
456,4864.212499915838
457,2491.8467547495807
458,850.8327890508898
459,549.696766313933
460,2681.572089107399
461,11068.28813463782
462,667.4187879400835
463,16917.236079444865
464,4672.8233395412235
465,2160.426137446929
466,852.1093121693123
467,871.9405642165342
468,4988.3567155785095
469,1616.1343053268808
470,704.295707212561
471,823.5054338522201
472,2002.6104484189873
473,4860.322777777777
474,5662.264902335249
475,473.72490724707393
476,1028.8512275144092
477,5093.474885869055
478,6991.130475556034
479,1818.1965489547727
480,688.6824839233179
481,600.0409603542179
482,669.2048582090454
483,1616.2528476535765
484,1505.4131995888465
485,4239.6559462899695
486,4626.73187628868
487,1720.338787239319
488,979.3126766465198
489,4326.482427248678
490,4450.051309243917
491,3370.80512345679
492,7099.182301105743
493,1653.8199676982551
494,7812.019076981234
495,2662.7469179168875
496,4231.80669636031
497,2232.33975654284
498,624.3913564231406
499,16337.672722425721
500,660.1059463379967
501,2879.626127676651
502,1106.7331291887126
503,4200.59438706383
504,5953.976185786162
505,1108.7110530714037
506,2147.292400949741
507,3198.2910099848427
508,1684.7380659455087
509,13199.850552282278
510,785.033369166861
511,637.5214070943659
512,1798.2628074489226
513,6291.584650003815
514,5164.359848917566
515,5083.864699898378
516,871.458058611124
517,1206.7288780214617
518,7018.5599703210755
519,16276.03865740741
520,744.9068894134298
521,779.733955253321
522,4046.2297323231014
523,862.5030021089085
524,702.3096974714457
525,605.7605188542334
526,4188.2276844052185
527,2174.288104008209
528,1891.3817829849318
529,4042.3783089463273
530,6881.865555555555
531,842.4532066424568
532,759.0613162803262
533,3380.2798301921193
534,1604.8349651096762
535,4726.354849274182
536,740.8575748585016
537,623.7335816450802
538,16680.054609083585
539,6498.795218976543
540,4328.373191065749
541,2170.691735816676
542,3432.878094130815
543,2244.1228689921186
544,1743.0111432572937
545,6338.856460249864
546,798.6028995007753
547,4010.3107228447166
548,503.1159704357747
549,9238.61268673536
550,4334.799857121086
551,862.4598045826116
552,1719.8945901264267
553,4477.707367724869
554,1052.4400357142856
555,790.8055872512497
556,592.4000432147639
557,4534.26249452795
558,1731.6505800910684
559,1643.6199752310492
560,2379.23364427897
561,9783.398142746875
562,1885.9090734877036
563,994.1127544158915
564,638.3998264306709
565,2996.7917337999374
566,16072.605231407853
567,1172.5204905554212
568,667.1299613895947
569,2875.082109813077
570,738.5099318527964
571,4604.367932606059
572,14268.822479270299
573,800.7447093500427
574,15257.17588043556
575,2167.1705595882004
576,1320.5146246463314
577,5140.060096435368
578,5831.358888888889
579,2994.3522222222223
580,4672.6361124635805
581,2253.2387614017534
582,5292.313270479269
583,2283.0258605692597
584,465.96643162393167
585,2240.711242267781
586,9591.793949137682
587,813.0254033577229
588,5213.664067454078
589,1058.437723699624
590,687.0944444444444
591,6197.125780266551
592,2844.1981255277437
593,2111.3809126543133
594,2877.834911570136
595,3877.0620634920638
596,815.2312560192036
597,1060.9229261131484
598,12561.066358024691
599,6936.1535647809
600,2033.3054038800706
601,999.2578904810636
602,2310.476975308642
603,989.7111111111111
604,6636.681095099992
605,6206.497777777778
606,810.1730255057412
607,2038.1995123321485
608,734.7324603645244
609,1531.2541689651864
610,4514.096178535584
611,881.8957407407407
612,4121.840661370557
613,5614.621812169312
614,627.1851352274033
615,2724.1549893866495
616,518.0321797028508
617,4387.553637566138
618,16615.36629786244
619,14158.525524928775
620,1627.2286191268681
621,785.9149694426021
622,8724.567653851727
623,4437.273931518025
624,946.3406704622176
625,3275.647138495443
626,7714.778065570753
627,5036.121408390992
628,4121.787417989419
629,876.7614811007812
630,852.7999391357745
631,4149.458517507286
632,11681.443118393958
633,4275.093916638612
634,5404.502111861423
635,1119.845629710179
636,4707.283836290317
637,680.7539935432603
638,722.7358274554774
639,1909.4781073206796
640,4722.467984704529
641,1767.6343328706757
642,864.7890272126393
643,563.2336411020293
644,1149.6707740436038
645,11193.89465338583
646,6143.503641939558
647,516.7323634013123
648,6569.8091213097705
649,10456.736161616162
650,12127.267171957674
651,9088.932569223985
652,1556.5750137158202
653,968.4009087692805
654,7634.540283202396
655,547.9274442191097
656,602.5349509632745
657,3347.4390771486724
658,5106.388689203553
659,4167.420380654023
660,1667.2331033656112
661,7684.258138130841
662,2681.9197968958283
663,4232.176168834819
664,953.1260218020809
665,722.012673537626
666,2738.3050673985977
667,8717.479924177675
668,1234.7742659655175
669,4649.939955129023
670,945.4812760352188
671,681.5312077065042
672,4819.585303765655
673,740.9270253693348
674,4533.343967293967
675,907.4262002139887
676,1424.3277390572387
677,685.6100653796206
678,5973.2011638987615
679,1810.831980466755
680,2786.5768725069606
681,903.8657607022607
682,1076.4696900721776
683,5194.3692831125545
684,399.5276415064466
685,9687.283132333367
686,5539.528991597135
687,848.6487598909634
688,3057.541662420971
689,17269.743282612184
690,1759.9017867468517
691,1024.364387377633
692,2910.580049878527
693,17560.78169610636
694,3723.3842892968614
695,5331.091785579709
696,6180.554922824108
697,2046.9758096868636
698,8652.554425925924
699,5457.878083415019
700,2826.3157707250084
701,902.7594296686315
702,547.9759012695619
703,4495.665648907366
704,4804.57760361528
705,6445.892129870953
706,5462.5888888888885
707,858.4215696801898
708,575.7853328139516
709,4497.483965604779
710,7391.174892577837
711,13186.48353405237
712,1566.5708556829352
713,10188.270718630134
714,585.8710496138638
715,556.7768251694423
716,3154.1444657061634
717,5877.340973118671
718,782.2915077450563
719,4218.617768372095
720,7348.062096209337
721,2800.213939004377
722,15414.964752501073
723,896.6633652051518
724,3872.778012904452
725,696.4095958737756
726,2864.7535617635226
727,6917.938465608466
728,823.0351554273391
729,1167.533821777189
730,1747.0349656842986
731,832.6457572844222
732,4731.367805555556
733,1676.1657132741962
734,5239.168739732996
735,434.72344633803556
736,1684.2816470085825
737,1389.478726428183
738,1704.536725833343
739,2037.1448573316202
740,639.4912551559155
741,705.7410116911644
742,5721.418194069054
743,6384.15
744,2997.9672308874256
745,6822.84493832588
746,1391.3733258160105
747,1292.5496977267928
748,2992.0310545228194
749,2685.9544135819547
750,1252.3476605686558
751,13961.293060034117
752,7480.677691688344
753,921.1419410808116
754,8187.147448735456
755,2941.1101478919913
756,1765.0308450760447
757,2464.939703260733
758,762.1016001249948
759,813.7591721018968
760,952.1537866751366
761,508.3477921877506
762,764.6815909641651
763,1069.7177472385308
764,2349.773099414542
765,1927.0454070617227
766,5650.8446355326805
767,986.8929206165996
768,13269.694531885365
769,16484.036111111112
770,10639.95662754599
771,3523.8176260538535
772,4314.484811530695
773,2011.665052625588
774,948.3873718074788
775,9016.127278324619
776,2407.423990456844
777,1104.2648738977073
778,4816.720955728556
779,3208.3074686774244
780,2137.616579316096
781,2785.888829805996
782,4986.182061372185
783,2577.322905290266
784,2954.693624338624
785,5294.464722222222
786,13551.957671075836
787,6346.485149145323
788,2981.319401528441
789,735.0287803558193
790,2241.2427392904765
791,4451.535944989352
792,1004.0283172146441
793,9491.108715124214
794,6333.228381758038
795,4118.52522075057
796,1356.6375082252762
797,6890.019828337086
798,4838.136013669697
799,2451.241302052433
800,3409.599571428571
801,4870.956693487587
802,1925.5387276081294
803,3348.9853536945157
804,1501.0472566878666
805,3033.3214655281904
806,2402.1234584520416
807,917.8487988067419
808,604.9763561221858
809,2940.572175071285
810,2203.8383449802277
811,937.5177993765536
812,14726.267305996469
813,6347.224704787498
814,2278.8121504865785
815,8812.066182539684
816,1606.3574879203218
817,954.3899084285608
818,11839.429488791571
819,2986.9775856635097
820,978.4282635921263
821,9233.076482590004
822,739.2073020966154
823,1297.411111111111
824,14993.958888888888
825,4391.545070202957
826,5327.905492926504
827,6441.634593633659
828,3427.364512345679
829,8555.402314814815
830,6404.707740143985
831,494.6267578103359
832,784.8792423998879
833,8977.877760153237
834,13744.13361111111
835,10704.067156513842
836,1136.5125487981384
837,7105.138167194118
838,595.5651010907545
839,621.8733517903223
840,2100.854671689508
841,668.4751074044484
842,4405.192454958589
843,795.3653325547746
844,1282.928628919298
845,769.3099191341479
846,5113.084060500021
847,1332.8950415906165
848,3242.9998394509953
849,5211.870568969541
850,1540.3825547912556
851,5167.623425925925
852,7109.976633368015
853,1824.2761228474737
854,805.4352312297439
855,11465.887092084493
856,640.1826164763191
857,1694.3308641076135
858,6654.2052871712785
859,5101.887949602598
860,1678.9680860267972
861,1458.709240790968
862,5238.607241582492
863,9573.564364197531
864,4109.680145576381
865,3187.093615868124
866,1350.5680182245856
867,11753.973761329213
868,5121.067801226883
869,6614.421571392057
870,1486.6129696599694
871,11120.270942844103
872,15695.69884330434
873,1960.3189750788356
874,16409.373795150237
875,915.1625799530517
876,822.501824517664
877,2566.765346128951
878,2902.9411348478184
879,1134.7499292243704
880,762.9646616374548
881,2743.768598007245
882,12589.686408100937
883,4805.61454440395
884,5130.503953124298
885,5777.244507756172
886,654.1857012194746
887,881.8656546197005
888,9374.761121332373
889,848.5357947654928
890,1715.7090274594318
891,10965.594444444445
892,1240.958799475541
893,1029.6785097040677
894,14428.375513614768
895,554.4321623902408
896,6911.432076519084
897,6557.609955298662
898,2976.2568227264373
899,15365.249317669417
900,663.1936752697699
901,7687.840625606316
902,15132.778317455963
903,3726.978444453298
904,800.585845184532
905,3032.2390996472654
906,7654.105079202405
907,3724.5039668276177
908,661.5180767649819
909,7131.702195079585
910,865.66089699583
911,849.422098571718
912,590.1257586854307
913,13372.659410818827
914,2885.310755835838
915,6026.297055555555
916,846.3506313155929
917,731.612169181312
918,2376.171082997529
919,528.1015233994568
920,2640.7421330190855
921,7966.816111401416
922,5826.039508596568
923,1784.4978606426118
924,4940.876315137025
925,1993.7346305952865
926,4918.0775
927,9820.256892307692
928,574.5686233472471
929,418.16472372298483
930,2810.734361369006
931,2749.6226344936376
932,2639.0847993143075
933,727.9938888888889
934,2538.4280390402964
935,2867.7951817028065
936,4091.8305248963993
937,731.7929848193901
938,1948.543613174254
939,819.3629319695485
940,829.8545671143279
941,597.6963441118187
942,1614.0799716665654
943,880.9848824694319
944,3584.720878126503
945,14831.489180070463
946,725.5100190115537
947,603.9992157165437
948,6031.117539786761
949,2889.3689024223368
950,897.0006164021164
951,3364.414539943246
952,1349.9538333333333
953,11202.659580246915
954,11266.042686868686
955,1322.1315278289383
956,12593.30577606189
957,2282.308083568385
958,7940.258175707462
959,1091.3016566903345
960,3104.4361246672934
961,5107.846410466666
962,2985.023089259806
963,7355.391111111111
964,820.70289043465
965,2624.9020009052297
966,3166.821479076479
967,3938.4288515363855
968,4765.59052958063
969,1715.2996440141458
970,898.462676884707
971,8886.55792088248
972,725.3581069453389
973,2944.031660825621
974,3534.8305164494764
975,853.4460415345758
976,853.6048180748572
977,7340.085684964694
978,5990.49663888889
979,8130.390921773028
980,3727.1133212237246
981,972.0311324989916
982,8963.55973742816
983,8023.221848985641
984,537.0782817609327
985,814.0875120439459
986,577.8836051006357
987,663.5136010401206
988,6948.420596112746
989,2264.587321508738
990,13598.663758958777
991,1002.8198160366674
992,4858.293827885846
993,606.3754150092709
994,594.0189495993818
995,8160.813719491497
996,2735.3804543017354
997,1205.4555555555555
998,10668.423910234418
999,581.6798518518518
1000,639.402232875883
1001,6187.719149737129
1002,822.2275132643997
1003,1689.3945540500172
1004,1009.949801303185
1005,837.6845486108439
1006,3265.068485845889
1007,11805.963674749266
1008,11333.034995205411
1009,8386.11175925926
1010,8102.378153257476
1011,4925.176215441633
1012,2594.157834622168
1013,777.650419333606
1014,3637.436370713507
1015,4665.867348387724
1016,1241.9091411408597
1017,920.1932105677799
1018,613.1828092477776
1019,1930.2596961561453
1020,5283.843195217828
1021,822.8631973609843
1022,980.828237912844
1023,414.6742641884864
1024,3921.7342805174712
1025,5687.171710569849
1026,4629.608203151273
1027,3369.8811031309046
1028,2102.0313734737265
1029,1739.527927680547
1030,8006.631766228773
1031,6481.4092910052905
1032,634.2641493293041
1033,657.1884559016034
1034,6307.20559670494
1035,635.2132130609112
1036,1423.327948853616
1037,2688.3261489181646
1038,16035.105194809215
1039,478.44405731922393
1040,4111.985635782518
1041,463.75163007529903
1042,1877.7910661375663
1043,443.7733717717468
1044,5426.008117094443
1045,840.0552701692679
1046,1441.5121195340655
1047,594.0467280744602
1048,623.6962326661817
1049,4388.344121332737
1050,1155.441359929964
1051,836.7154837552655
1052,723.728293160917
1053,10016.241554034967
1054,2525.480159445257
1055,2723.0778774692412
1056,688.7024703478581
1057,10166.21079079474
1058,3693.9228509890795
1059,2923.935827160494
1060,667.1794213955428
1061,871.6588826715042
1062,607.3035955751839
1063,768.6037035276062
1064,6475.203339921321
1065,438.9703488660266
1066,10855.92273801253
1067,6562.263831297085
1068,6881.857641753468
1069,6420.02365407286
1070,3507.2128600560504
1071,1027.2289478617438
1072,5835.708515612727
1073,990.9762506725862
1074,586.292142857143
1075,4244.076934250739
1076,805.5537085817957
1077,994.997835323244
1078,1548.994966931217
1079,8832.19998925625
1080,11030.26952213026
1081,5009.540326043987
1082,2465.7864803215025
1083,4320.4138904706515
1084,3084.0329052912075
1085,2654.792244142899
1086,1023.7493684186378
1087,12619.479501264306
1088,1893.3856153938532
1089,696.5566672438941
1090,2578.943303544314
1091,7357.088132451044
1092,2941.6770415200417
1093,3274.9946163424797
1094,923.7780985121861
1095,698.5229554893943
1096,661.1604031649441
1097,2295.188097175045
1098,1967.7347314198116
1099,14684.762877070994
1100,4987.0556078578575
1101,5010.6800944078095
1102,7074.407543971032
1103,1064.3683624441708
1104,671.476081249694
1105,1052.3362655162052
1106,3764.0341534391537
1107,721.8732359480176
1108,13450.28760055052
1109,12135.140574619685
1110,10066.612222222222
1111,2801.0402755731925
1112,7004.532022773523
1113,5126.771788666259
1114,6450.483586910151
1115,3558.5295373329313
1116,4302.049674320857
1117,12418.649719063435
1118,8739.965395803272
1119,807.1098250870175
1120,1450.4420698653198
1121,10187.23214226178
1122,401.7520578332027
1123,756.6664292408371
1124,8847.851303631553
1125,459.386349917336
1126,925.6671827918714
1127,1190.9283174603174
1128,586.0447228875369
1129,2755.2215291223847
1130,9323.487804756876
1131,2213.1375589797035
1132,719.6953722407384
1133,6504.504937855354
1134,1344.9462614621689
1135,3938.481957609483
1136,2042.2547896498652
1137,2107.3526719576716
1138,5125.6037336754325
1139,2970.0761361987034
1140,12872.945841539275
1141,4106.272190897065
1142,1277.1697340727967
1143,658.4486183419124
1144,4525.915277777778
1145,17111.877743139466
1146,5870.352523217099
1147,13742.666043290043
1148,872.5959571096498
1149,1246.1595965826866
1150,1251.7728095238094
1151,8626.550975623153
1152,547.4201762666027
1153,6472.284683600488
1154,541.0198344736888
1155,675.139167302308
1156,718.5371776689109
1157,2455.8800093160894
1158,1701.9952612031987
1159,6981.002956952724
1160,9952.735900926984
1161,1819.0938464979213
1162,16729.355551146386
1163,1115.9804856857072
1164,803.3687359763898
1165,4350.72730384549
1166,4498.625133164278
1167,1184.4343724399098
1168,2628.1756711239154
1169,12076.09116000428
1170,2065.9071593623516
1171,7639.60962817121
1172,12424.828444444443
1173,8706.983758233939
1174,2135.287801138491
1175,2687.797194684338
1176,3779.7799023017055
1177,984.6144772990982
1178,736.5456214363098
1179,5284.8604408909205
1180,6107.049303344659
1181,15806.325902909017
1182,639.9131859194943
1183,4216.587553829402
1184,700.4134662224817
1185,488.6106773327384
1186,6132.88212962963
1187,3964.6267740930325
1188,1278.5145683952364
1189,7786.461661816579
1190,432.2030345319503
1191,11262.506353624249
1192,4016.281478533943
1193,4562.792034818125
1194,707.160916616623
1195,4416.7733333333335
1196,907.347964490622
1197,729.7796837859213
1198,758.8971808103123
1199,1082.616975308642
1200,1713.5274123793542
1201,9653.536244655332
1202,4416.172408321269
1203,5334.335838517292
1204,4465.899214285714
1205,7525.375949000589
1206,1309.4106531257637
1207,9677.18953607996
1208,7227.761680503463
1209,1551.1175614194317
1210,1819.826859362437
1211,1499.795347821697
1212,2627.3911260602035
1213,5069.489704585539
1214,2967.6049417973427
1215,5310.1857859045185
1216,424.1413888888889
1217,10569.195555555556
1218,2404.726569775653
1219,16964.566901377668
1220,4839.450115542984
1221,2290.2004493747
1222,14576.849766327217
1223,1740.865752788157
1224,7166.19105652855
1225,948.8238149905291
1226,912.6012039985401
1227,5223.05946224934
1228,2409.8950516408568
1229,2620.4993479223726
1230,10287.481976190476
1231,5412.263697995175
1232,964.3274733011027
1233,463.16218887016686
1234,4998.837234621013
1235,2870.884787616136
1236,717.8007016037147
1237,770.6681829208028
1238,4387.7785213984835
1239,5948.476948653199
1240,1209.5777247850447
1241,1129.7153881866072
1242,6435.458671370711
1243,7565.391037952821
1244,9111.52123015873
1245,1000.515998268344
1246,1940.4725446332263
1247,5402.508574074074
1248,963.9853801195071
1249,464.3077694324031
1250,747.1801218159933
1251,2189.5567111173
1252,9112.614814814815
1253,2994.3454551839973
1254,697.2208212317973
1255,766.0015434732333
1256,1630.7047961002754
1257,6484.043595704877
1258,6540.12091005291
1259,4102.817777777777
1260,14265.468299504706
1261,848.749258109443
1262,4572.83180843057
1263,705.7820807468382
1264,16068.554627343296
1265,5837.09212962963
1266,1280.1973057280106
1267,761.4640809974247
1268,3460.108632796216
1269,3165.100942565505
1270,4709.562705486234
1271,640.1974888658548
1272,1754.4058638965003
1273,10864.892779946602
1274,4572.046922873424
1275,6214.483635922243
1276,4558.345710330365
1277,10334.301002272705
1278,4791.492014577979
1279,474.84680043232
1280,1635.2585837226702
1281,549.8397774656775
1282,5928.990724456143
1283,4613.799711831709
1284,14823.888382006018
1285,520.994513176559
1286,7318.669538643521
1287,7451.080486386214
1288,474.8881676284835
1289,14189.993471366728
1290,514.7073688872857
1291,4946.837508239084
1292,1011.169869376052
1293,1456.2931056765974
1294,587.653536034497
1295,3058.7296159682696
1296,1534.4071368667508
1297,4809.8470377398835
1298,1948.629308239865
1299,878.1501660101676
1300,771.9799634533003
1301,7322.79053090707
1302,2736.595381283946
1303,1428.61833722566
1304,15218.307723213233
1305,11427.801510591256
1306,6719.084662262511
1307,6291.938969139468
1308,7469.37601558075
1309,727.3832893533221
1310,2721.3117819930185
1311,1801.2773408131002
1312,471.11504541446203
1313,4348.688666666667
1314,873.8064169560835
1315,5913.536555717779
1316,1408.9849817546876
1317,6488.1642850215585
1318,6739.277592592593
1319,603.0199574530673
1320,14806.254839335148
1321,5639.589948880179
1322,951.5971527292445
1323,3436.4402905245265
1324,884.2889960618792
1325,3931.110602776239
1326,11251.552648046398
1327,8532.307939654025
1328,10334.301553101852
1329,6095.840015287826
1330,4609.715052192917
1331,2848.949462962963
1332,4533.044636070105
1333,2796.4454628026283
1334,5067.784475123719
